http://www.npr.org/2014/01/22/264532710/debate-is-the-affordable-care-act-beyond-repair?ft=1&amp;f=1001	Wed, 22 Jan 2014 15:07:00 -0500	Debate: Is The Affordable Care Act Beyond Repair?	http://www.npr.org/2014/01/22/264532710/debate-is-the-affordable-care-act-beyond-repair?ft=1&amp;f=100
http://www.npr.org/2014/01/22/265035156/syrian-peace-talks-open-with-bitterness-and-a-bit-of-hope?ft=1&amp;f=1001	Wed, 22 Jan 2014 16:00:00 -0500	Syrian Peace Talks Open With Bitterness And A Bit Of Hope	http://www.npr.org/2014/01/22/265035156/syrian-peace-talks-open-with-bitterness-and-a-bit-of-hope?ft=1&amp;f=100
http://www.npr.org/2014/01/22/265035163/in-syrian-conference-former-diplomat-hears-echoes-of-the-balkans?ft=1&amp;f=1001	Wed, 22 Jan 2014 16:00:00 -0500	In Syrian Conference, Former Diplomat Hears Echoes Of The Balkans	http://www.npr.org/2014/01/22/265035163/in-syrian-conference-former-diplomat-hears-echoes-of-the-balkans?ft=1&amp;f=100
http://www.npr.org/2014/01/22/265035177/obama-launches-task-force-to-combat-sexual-assault?ft=1&amp;f=1001	Wed, 22 Jan 2014 16:00:00 -0500	Obama Launches Task Force To Combat Sexual Assault	http://www.npr.org/2014/01/22/265035177/obama-launches-task-force-to-combat-sexual-assault?ft=1&amp;f=100
http://www.npr.org/2014/01/22/265035212/pentagon-white-house-are-at-odds-over-afghanistan?ft=1&amp;f=1001	Wed, 22 Jan 2014 16:00:00 -0500	Pentagon, White House Are At Odds Over Afghanistan	http://www.npr.org/2014/01/22/265035212/pentagon-white-house-are-at-odds-over-afghanistan?ft=1&amp;f=100
http://www.npr.org/2014/01/22/265035219/turkish-opposition-eyes-its-oppurtinity-in-march?ft=1&amp;f=1001	Wed, 22 Jan 2014 16:00:00 -0500	Turkish Opposition Eyes Its Oppurtinity In March	http://www.npr.org/2014/01/22/265035219/turkish-opposition-eyes-its-oppurtinity-in-march?ft=1&amp;f=100
http://www.npr.org/2014/01/22/265035233/ahead-of-world-cup-brazils-delays-have-fifa-concerned?ft=1&amp;f=1001	Wed, 22 Jan 2014 16:00:00 -0500	Ahead Of World Cup, Brazil's Delays Have FIFA Concerned	http://www.npr.org/2014/01/22/265035233/ahead-of-world-cup-brazils-delays-have-fifa-concerned?ft=1&amp;f=100
http://www.npr.org/2014/01/22/265035240/shorter-lines-for-elections-commission-its-common-sense?ft=1&amp;f=1001	Wed, 22 Jan 2014 16:00:00 -0500	Shorter Lines? For Elections Commission, It's Common Sense	http://www.npr.org/2014/01/22/265035240/shorter-lines-for-elections-commission-its-common-sense?ft=1&amp;f=100
http://www.npr.org/2014/01/23/264884316/7-facts-and-3-gifs-hellooo-curling?ft=1&amp;f=1001	Thu, 23 Jan 2014 03:41:00 -0500	7 Facts And 3 GIFs: Hellooo Curling	http://www.npr.org/2014/01/23/264884316/7-facts-and-3-gifs-hellooo-curling?ft=1&amp;f=100
http://www.npr.org/2014/01/23/264909007/spain-exits-bailout-in-a-sign-of-progress-not-full-recovery?ft=1&amp;f=1001	Thu, 23 Jan 2014 03:47:00 -0500	Spain Exits Bailout In A Sign Of Progress, Not Full Recovery	http://www.npr.org/2014/01/23/264909007/spain-exits-bailout-in-a-sign-of-progress-not-full-recovery?ft=1&amp;f=100
http://www.npr.org/2014/01/23/265059152/hudson-high-jinks-2-states-1-port-authority-lots-of-politics?ft=1&amp;f=1001	Thu, 23 Jan 2014 03:43:00 -0500	Hudson High Jinks: 2 States, 1 Port Authority, Lots Of Politics	http://www.npr.org/2014/01/23/265059152/hudson-high-jinks-2-states-1-port-authority-lots-of-politics?ft=1&amp;f=100
http://www.npr.org/2014/01/23/265266598/va-gay-marriage-opponents-criticize-attorney-generals-reversal?ft=1&amp;f=1001	Thu, 23 Jan 2014 14:20:00 -0500	Va. Gay Marriage Opponents Criticize Attorney General's Reversal	http://www.npr.org/2014/01/23/265266598/va-gay-marriage-opponents-criticize-attorney-generals-reversal?ft=1&amp;f=100
http://www.npr.org/2014/01/23/265356290/study-upward-mobility-no-tougher-in-u-s-than-two-decades-ago?ft=1&amp;f=1001	Thu, 23 Jan 2014 18:20:00 -0500	Study: Upward Mobility No Tougher In U.S. Than Two Decades Ago	http://www.npr.org/2014/01/23/265356290/study-upward-mobility-no-tougher-in-u-s-than-two-decades-ago?ft=1&amp;f=100
http://www.npr.org/2014/01/23/265358220/new-va-attorney-general-declares-same-sex-ban-unconstitutional?ft=1&amp;f=1001	Thu, 23 Jan 2014 16:00:00 -0500	New Va. Attorney General Declares Same-Sex Ban Unconstitutional	http://www.npr.org/2014/01/23/265358220/new-va-attorney-general-declares-same-sex-ban-unconstitutional?ft=1&amp;f=100
http://www.npr.org/2014/01/23/265358234/china-sends-500-million-users-on-an-internet-detour?ft=1&amp;f=1001	Thu, 23 Jan 2014 16:00:00 -0500	China Sends 500 Million Users On An Internet Detour	http://www.npr.org/2014/01/23/265358234/china-sends-500-million-users-on-an-internet-detour?ft=1&amp;f=100
http://www.npr.org/2014/01/23/265358262/privacy-board-recommends-eliminating-nsa-phone-record-program?ft=1&amp;f=1001	Thu, 23 Jan 2014 16:00:00 -0500	Privacy Board Recommends Eliminating NSA Phone Record Program	http://www.npr.org/2014/01/23/265358262/privacy-board-recommends-eliminating-nsa-phone-record-program?ft=1&amp;f=100
http://www.npr.org/2014/01/23/265358276/weed-grows-on-the-white-house-and-many-americans-too?ft=1&amp;f=1001	Thu, 23 Jan 2014 16:00:00 -0500	Weed Grows On The White House — And Many Americans, Too	http://www.npr.org/2014/01/23/265358276/weed-grows-on-the-white-house-and-many-americans-too?ft=1&amp;f=100
http://www.npr.org/2014/01/23/265358283/at-the-barricades-in-kiev-a-city-seethes?ft=1&amp;f=1001	Thu, 23 Jan 2014 16:00:00 -0500	At The Barricades In Kiev, A City Seethes	http://www.npr.org/2014/01/23/265358283/at-the-barricades-in-kiev-a-city-seethes?ft=1&amp;f=100
http://www.npr.org/2014/01/24/265247930/tickety-tock-an-even-more-accurate-atomic-clock?ft=1&amp;f=1001	Fri, 24 Jan 2014 16:00:00 -0500	Tickety-Tock — An Even More Accurate Atomic Clock	http://www.npr.org/2014/01/24/265247930/tickety-tock-an-even-more-accurate-atomic-clock?ft=1&amp;f=100
http://www.npr.org/2014/01/24/265247930/tickety-tock-an-even-more-accurate-atomic-clock?ft=1&amp;f=1001	Fri, 24 Jan 2014 16:00:00 -0500	Tickety-Tock! An Even More Accurate Atomic Clock	http://www.npr.org/2014/01/24/265247930/tickety-tock-an-even-more-accurate-atomic-clock?ft=1&amp;f=100
http://www.npr.org/2014/01/24/265269189/giving-thanks-for-two-bonus-decades-of-life-and-love?ft=1&amp;f=1001	Fri, 24 Jan 2014 03:42:00 -0500	Giving Thanks For Two Bonus Decades Of Life And Love	http://www.npr.org/2014/01/24/265269189/giving-thanks-for-two-bonus-decades-of-life-and-love?ft=1&amp;f=100
http://www.npr.org/2014/01/24/265481112/3-dead-20-plus-hurt-in-i-94-pileup-in-indiana?ft=1&amp;f=1001	Fri, 24 Jan 2014 01:16:00 -0500	3 Dead, 20-Plus Hurt In I-94 Pileup In Indiana	http://www.npr.org/2014/01/24/265481112/3-dead-20-plus-hurt-in-i-94-pileup-in-indiana?ft=1&amp;f=100
