http://abcnews.go.com/US/wireStory/woman-faces-charges-fatal-mass-ambulance-crash-21631982	Thu, 23 Jan 2014 04:05:46 GMT	Woman Faces Charges in Fatal Mass. Ambulance Crash	http://feeds.abcnews.com/c/35229/f/654824/s/363dbcf3/sc/8/l/0Labcnews0Bgo0N0CUS0CwireStory0Cwoman0Efaces0Echarges0Efatal0Emass0Eambulance0Ecrash0E21631982/story01.ht
3 zemack
3 crash
3 ambulance
2 patient
2 attorney
1 zemacks
1 wustur
1 worcester
1 wednesday
1 video
1 vehicle
1 upton
1 unknown
1 telephone
1 surveillance
1 summoned
1 struck
1 stop
1 spokesman
1 southwest
1 sign
1 shop
1 scott
1 running
1 resident
1 rear
1 police
1 pizza
1 overturned
1 negligent
1 nearby
1 motor
1 milford
1 miles
1 massachusetts
1 lives
1 listing
1 lisa
1 killed
1 karen
1 joseph
1 homicide
1 framingham
1 faces
1 endanger
1 early
1 earlier
1 driving
1 driver
1 district
1 died
1 day
1 court
1 connection
1 charged
1 charge
1 causing
1 car
1 captured
1 bumper
1 boston
1 answer
1 accused
1 58yearold
1 40
